Age,Best overall,Overall rating,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,Jumping,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Interceptions,Aggression,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total mentality,Att. Position,Vision,Penalties,Composure,Total power,Shot power,Long shots,Total stats,International reputation,On Loan,Team_encoded,Best position_CAM,Best position_CB,Best position_CDM,Best position_CF,Best position_CM,Best position_GK,Best position_LB,Best position_LM,Best position_LW,Best position_LWB,Best position_RB,Best position_RM,Best position_RW,Best position_RWB,Best position_ST,Years left,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
24,76,74,79,1,15.687312888712007,9.39274525863144,184,79,81,82,77.0,75,74.0,74,75,83.0,0.7772151898734178,62,78,70,68,75.0,0.6469135802469135,70,64.0,60,52,68,0.2851239669421488,38,28,28.0,34,54,0.1100702576112412,9,10,11.0,15,12,0.6442577030812325,80,62.0,65.0,63.0,0.7684887459807075,72,68,1874,1,1,15.068513631471824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,76.6,64.8,40.6,11.4,0.0,1.0,0.0,0.0
21,71,69,79,1,14.946912992035967,9.546884034617923,182,69,84,90,80.0,67,75.0,59,54,72.0,0.6708860759493671,58,72,64,56,61.0,0.582716049382716,74,51.0,38,52,73,0.4834710743801653,45,53,44.0,49,40,0.1053864168618267,15,9,14.0,7,10,0.5938375350140056,69,59.0,60.0,59.0,0.5787781350482315,66,62,1782,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,77.2,59.8,49.0,11.0,0.0,1.0,0.0,0.0
21,69,67,81,0,14.690979711984754,8.294299608857235,180,65,74,70,76.0,64,76.0,73,59,61.0,0.5341772151898735,62,41,47,68,39.0,0.5851851851851851,76,37.0,38,64,74,0.6652892561983471,58,63,65.0,62,64,0.0819672131147541,12,14,7.0,6,6,0.6302521008403361,59,63.0,42.0,72.0,0.527331189710611,57,47,1724,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,63.6,68.4,61.4,9.0,0.0,0.0,0.0,1.0
27,79,77,80,1,16.300417291085605,10.950824090522444,192,86,54,71,51.0,75,40.0,68,90,84.0,0.5518987341772152,48,51,78,65,22.0,0.4839506172839506,60,39.0,25,61,63,0.8099173553719009,75,77,69.0,76,85,0.0960187353629976,9,7,12.0,9,14,0.6666666666666666,55,53.0,34.0,69.0,0.6527331189710612,61,33,1714,1,0,15.42250313356026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,59.4,62.0,77.4,10.2,1.0,0.0,0.0,0.0
22,73,70,79,0,15.096444681204078,9.546884034617923,178,63,82,82,72.0,65,74.0,67,59,68.0,0.6379746835443039,57,61,51,74,55.0,0.6987654320987654,71,69.0,48,73,74,0.6776859504132232,59,68,62.0,69,63,0.0843091334894613,7,7,12.0,7,13,0.7198879551820728,63,71.0,56.0,68.0,0.6527331189710612,74,68,1901,1,0,14.14577520811147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,74.0,71.8,63.4,9.2,0.0,0.0,0.0,1.0
22,74,73,81,0,15.76142084987672,9.472781556562168,174,76,92,83,89.0,72,89.0,72,63,75.0,0.708860759493671,71,69,54,68,64.0,0.6543209876543209,79,72.0,45,50,71,0.4008264462809917,40,42,40.0,44,72,0.0772833723653395,6,9,10.0,12,6,0.6862745098039216,70,64.0,60.0,64.0,0.6881028938906752,75,62,1890,1,0,15.176126061395632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,79.6,65.0,45.8,8.6,0.0,1.0,0.0,0.0
21,66,66,73,0,14.285514812209817,8.699681400989514,180,78,77,68,76.0,62,71.0,68,64,69.0,0.589873417721519,69,45,52,65,48.0,0.6320987654320988,66,70.0,54,55,63,0.6528925619834711,57,64,62.0,58,65,0.1170960187353629,11,12,14.0,11,12,0.6218487394957983,59,60.0,45.0,52.0,0.5884244372990355,62,53,1787,1,0,14.150028994683735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.6,62.2,61.0,12.0,1.0,0.0,0.0,0.0
22,70,68,77,1,14.80876270134486,10.896757843893464,184,77,77,75,77.0,67,63.0,62,67,76.0,0.6784810126582279,55,70,65,64,60.0,0.6271604938271604,66,60.0,55,57,68,0.4710743801652892,40,51,48.0,48,69,0.0936768149882904,11,13,10.0,6,10,0.6778711484593838,67,63.0,60.0,65.0,0.6334405144694535,66,59,1805,1,0,16.284891836899384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,70.8,62.8,50.8,10.0,0.0,1.0,0.0,0.0
20,73,72,82,1,15.424948670398354,10.491301994830229,175,67,80,81,82.0,74,76.0,68,42,57.0,0.6430379746835444,60,73,52,70,45.0,0.6320987654320988,74,56.0,41,64,73,0.5330578512396694,54,49,51.0,54,52,0.1100702576112412,10,13,10.0,14,10,0.6498599439775911,70,65.0,56.0,66.0,0.527331189710611,69,61,1806,1,0,15.23865780395912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,75.4,68.0,50.0,11.4,0.0,0.0,0.0,1.0
24,73,71,77,1,14.80876270134486,8.853808274977197,184,76,66,70,39.0,67,57.0,54,72,75.0,0.4708860759493671,28,28,70,76,30.0,0.4641975308641974,44,27.0,30,69,70,0.7851239669421488,73,72,70.0,71,70,0.0866510538641686,7,9,6.0,14,11,0.5238095238095238,41,35.0,35.0,68.0,0.405144694533762,32,26,1544,1,0,14.14577520811147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48.0,60.8,71.6,9.4,1.0,0.0,0.0,0.0
27,76,75,75,0,15.607270193858982,9.99884318585288,178,75,88,90,93.0,70,88.0,66,62,66.0,0.6734177215189874,66,71,39,71,65.0,0.7209876543209875,80,74.0,58,55,77,0.3099173553719008,25,41,34.0,54,63,0.0772833723653395,11,6,12.0,7,7,0.7254901960784313,73,72.0,62.0,78.0,0.6334405144694535,68,68,1882,1,0,15.02636196386952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79.4,68.2,43.2,8.6,0.0,1.0,0.0,0.0
19,72,70,84,1,15.068273812173889,9.680406499268877,190,73,67,64,53.0,70,53.0,66,76,77.0,0.4531645569620253,30,31,67,67,30.0,0.4765432098765432,57,33.0,26,64,65,0.7768595041322315,71,71,71.0,69,61,0.0936768149882904,13,9,13.0,9,6,0.5462184873949579,37,47.0,46.0,68.0,0.527331189710611,48,30,1597,1,0,14.145362428558853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,53.4,61.8,71.6,10.0,1.0,0.0,0.0,0.0
22,80,78,84,1,16.929025911619092,9.61587214452889,185,81,78,84,76.0,79,78.0,74,82,78.0,0.7417721518987342,69,74,54,76,66.0,0.7679012345679012,80,72.0,58,70,83,0.5,49,53,44.0,47,65,0.1077283372365339,8,12,11.0,10,15,0.7198879551820728,76,77.0,57.0,74.0,0.807073954983923,77,73,2005,1,0,15.58323552326768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,78.6,76.0,55.0,11.2,0.0,0.0,0.0,1.0
23,77,77,83,1,16.41820031748273,9.305741456739437,191,79,46,44,46.0,76,42.0,35,59,62.0,0.1012658227848101,13,6,12,48,7.0,0.1629629629629629,17,12.0,12,49,28,0.0371900826446281,7,13,14.0,13,30,0.8711943793911007,77,76,76.0,76,77,0.1568627450980392,6,54.0,18.0,59.0,0.2861736334405144,57,9,1217,1,0,14.86085762701158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,34.0,42.8,21.2,76.4,0.0,0.0,1.0,0.0
21,77,75,83,1,16.341239282272525,9.952325334619427,178,66,80,75,85.0,72,85.0,70,46,58.0,0.7063291139240507,71,65,45,76,68.0,0.7703703703703703,82,69.0,64,70,79,0.359504132231405,37,38,37.0,34,63,0.0772833723653395,6,7,10.0,6,14,0.6694677871148459,66,78.0,63.0,71.0,0.5434083601286173,64,64,1847,1,0,14.948517155189007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73.2,74.6,38.4,8.6,0.0,0.0,0.0,1.0
22,69,68,76,1,14.77102238760702,10.373522431293592,174,70,78,79,74.0,65,74.0,76,71,76.0,0.5468354430379747,60,41,58,64,39.0,0.5604938271604938,65,52.0,36,60,66,0.6859504132231405,64,63,64.0,65,68,0.072599531615925,7,8,5.0,13,8,0.6218487394957983,57,58.0,39.0,65.0,0.6077170418006432,59,40,1752,1,0,14.974995989374472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,64.4,64.8,65.4,8.2,1.0,0.0,0.0,0.0
26,79,77,79,1,16.257857680289998,10.933124826700707,191,77,67,54,54.0,75,69.0,74,91,78.0,0.729113924050633,66,59,71,76,62.0,0.7333333333333333,74,64.0,62,75,74,0.8512396694214877,76,78,77.0,78,75,0.0796252927400468,7,13,11.0,6,7,0.8179271708683473,68,72.0,64.0,75.0,0.8102893890675242,80,62,2019,3,0,16.276204072911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.8,74.2,80.0,8.8,1.0,0.0,0.0,0.0
25,75,73,76,1,15.226497775576943,9.472781556562168,183,81,81,86,67.0,66,71.0,70,81,86.0,0.6759493670886076,41,73,79,62,58.0,0.5358024691358024,70,47.0,36,47,69,0.1942148760330578,31,19,22.0,17,68,0.0889929742388758,6,12,8.0,12,10,0.5770308123249299,72,54.0,60.0,69.0,0.7717041800643087,75,61,1717,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,77.0,60.4,34.0,9.6,0.0,1.0,0.0,0.0
27,84,83,84,0,17.565014657424058,11.289794413577894,188,78,80,84,67.0,82,39.0,83,79,93.0,0.8481012658227849,51,86,90,77,77.0,0.7061728395061728,79,63.0,56,58,82,0.2479338842975206,27,31,27.0,33,76,0.1124121779859484,13,9,14.0,9,13,0.7226890756302521,85,56.0,73.0,75.0,0.9067524115755627,83,77,1952,3,0,15.9663176552186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,82.4,71.2,39.4,11.6,0.0,1.0,0.0,0.0
25,75,73,76,0,15.096444681204078,10.043292972227004,183,85,53,59,63.0,72,63.0,55,77,76.0,0.6025316455696204,62,40,72,70,40.0,0.6148148148148148,62,57.0,52,65,65,0.8099173553719009,72,75,74.0,73,70,0.0913348946135831,6,9,14.0,12,8,0.6638655462184874,51,63.0,45.0,68.0,0.5691318327974277,62,40,1777,1,0,15.920164781919462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.2,63.6,74.2,9.8,1.0,0.0,0.0,0.0
26,77,75,78,1,15.830413711839864,10.87806606028079,170,70,80,81,83.0,75,86.0,80,68,76.0,0.6962025316455697,66,61,61,77,56.0,0.7604938271604937,78,59.0,68,76,79,0.7603305785123967,68,72,69.0,70,72,0.1170960187353629,12,15,14.0,10,9,0.7871148459383753,74,75.0,55.0,75.0,0.7202572347266882,69,64,2058,2,0,15.621395184068533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,73.8,77.4,69.4,12.0,0.0,0.0,0.0,1.0
23,77,75,81,1,15.894952224644102,10.59665973278358,183,78,68,68,67.0,76,68.0,80,75,76.0,0.5873417721518988,46,51,69,77,35.0,0.5975308641975308,67,47.0,36,72,72,0.8388429752066116,76,77,75.0,77,78,0.1030444964871194,13,12,9.0,8,12,0.7086834733893558,59,65.0,39.0,74.0,0.6591639871382637,55,52,1857,2,0,15.5478797964076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,61.8,73.2,76.0,10.8,0.0,0.0,0.0,1.0
27,77,76,76,1,15.894952224644102,10.434145214930489,188,75,59,56,61.0,78,55.0,76,75,72.0,0.6835443037974684,49,73,66,79,49.0,0.691358024691358,75,48.0,55,78,76,0.8677685950413223,77,80,78.0,75,70,0.0819672131147541,8,11,11.0,6,9,0.7535014005602241,69,70.0,50.0,78.0,0.7459807073954985,69,73,1936,1,0,16.011683828312055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,66.4,75.8,77.0,9.0,0.0,0.0,0.0,1.0
28,75,75,75,1,15.520258832020865,9.852246888342531,175,76,66,63,76.0,75,82.0,79,66,67.0,0.7772151898734178,78,68,58,78,71.0,0.8148148148148148,74,80.0,75,77,76,0.6818181818181819,60,65,65.0,71,74,0.0866510538641686,11,14,6.0,8,8,0.8599439775910365,72,75.0,80.0,77.0,0.7813504823151125,84,80,2082,1,0,14.982462888070172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71.0,77.0,65.4,9.4,0.0,0.0,0.0,1.0
25,79,78,82,1,16.705882371415992,10.203629181337648,170,66,61,56,77.0,74,79.0,67,63,66.0,0.7012658227848102,72,53,60,83,55.0,0.711111111111111,74,54.0,55,81,76,0.8801652892561984,77,80,81.0,75,70,0.1053864168618267,14,11,8.0,13,9,0.7563025210084033,63,78.0,49.0,66.0,0.5916398713826367,61,60,1955,1,0,15.210442661668145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.0,77.0,75.2,11.0,0.0,0.0,0.0,1.0
30,80,80,80,0,16.705882371415992,11.127277689932466,180,73,82,85,77.0,77,71.0,83,75,88.0,0.7367088607594937,74,57,77,76,53.0,0.6469135802469135,74,68.0,36,60,76,0.8719008264462811,77,80,79.0,77,80,0.0913348946135831,6,8,13.0,15,7,0.7535014005602241,69,64.0,44.0,73.0,0.707395498392283,60,47,2015,3,0,16.146270616826847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71.6,71.8,77.6,9.8,1.0,0.0,0.0,0.0
28,69,69,69,0,14.151983508870948,9.741027444837728,173,68,73,74,72.0,68,76.0,63,71,73.0,0.6759493670886076,68,64,56,68,57.0,0.7061728395061728,70,61.0,67,69,71,0.4132231404958678,40,41,44.0,43,60,0.0889929742388758,15,6,9.0,10,8,0.6638655462184874,67,70.0,62.0,58.0,0.6463022508038585,66,61,1823,1,0,14.14577520811147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69.4,68.2,47.8,9.6,0.0,0.0,0.0,1.0
26,78,75,77,1,15.76142084987672,10.165890277802454,175,62,73,78,87.0,71,80.0,68,61,69.0,0.7164556962025317,64,71,59,77,58.0,0.8098765432098765,81,80.0,69,70,80,0.7479338842975207,69,71,66.0,68,69,0.1358313817330211,11,13,15.0,14,15,0.7983193277310924,72,76.0,65.0,74.0,0.7041800643086817,76,78,2074,1,0,14.985284571467938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75.8,74.2,67.0,13.6,0.0,0.0,0.0,1.0
25,76,74,79,1,15.520258832020865,10.62135173563291,195,84,68,79,55.0,71,42.0,73,81,83.0,0.539240506329114,45,40,73,70,31.0,0.5308641975308641,59,44.0,34,65,65,0.8140495867768596,73,74,75.0,74,74,0.0819672131147541,7,10,8.0,11,9,0.6302521008403361,37,60.0,45.0,74.0,0.6205787781350482,57,32,1724,1,0,15.057231080950611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.6,66.6,75.4,9.0,1.0,0.0,0.0,0.0
25,76,75,80,1,15.830413711839864,10.714439990727769,180,69,72,70,82.0,74,78.0,85,65,67.0,0.6759493670886076,61,66,52,78,56.0,0.7333333333333333,74,63.0,65,73,74,0.7933884297520661,72,75,70.0,72,68,0.1030444964871194,10,14,12.0,12,6,0.7478991596638656,64,72.0,56.0,76.0,0.729903536977492,73,70,2001,1,0,15.563728737997096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,71.0,76.4,70.8,10.8,0.0,0.0,0.0,1.0
25,73,71,74,0,14.731801689838347,8.853808274977197,179,71,80,74,77.0,67,74.0,68,66,73.0,0.6936708860759494,63,68,57,69,63.0,0.728395061728395,74,73.0,63,64,73,0.3388429752066116,25,42,40.0,38,70,0.0936768149882904,13,10,13.0,6,8,0.6946778711484594,70,70.0,65.0,66.0,0.6784565916398715,69,68,1853,1,0,13.786539646999396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,73.0,68.8,42.2,10.0,0.0,0.0,0.0,1.0
25,73,71,74,0,14.603968372873895,10.62135173563291,183,78,64,69,65.0,69,67.0,64,73,75.0,0.5443037974683544,58,33,70,72,28.0,0.5111111111111111,55,43.0,27,68,66,0.7768595041322315,69,73,71.0,72,69,0.0796252927400468,10,11,7.0,8,8,0.5602240896358543,40,51.0,33.0,69.0,0.495176848874598,45,30,1663,1,0,14.825515295178224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53.2,64.2,71.6,8.8,1.0,0.0,0.0,0.0
24,77,73,79,1,15.29711532616119,9.852246888342531,174,72,86,77,92.0,70,84.0,88,60,76.0,0.7215189873417722,67,69,60,75,60.0,0.7333333333333333,76,68.0,58,71,76,0.768595041322314,70,71,70.0,70,67,0.1007025761124121,13,9,11.0,14,6,0.7619047619047619,71,72.0,57.0,69.0,0.729903536977492,67,69,2050,1,0,15.281459877337848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,75.0,76.4,68.2,10.6,0.0,0.0,0.0,1.0
28,79,78,79,1,16.41820031748273,10.819798284210286,191,79,54,57,51.0,75,48.0,67,84,82.0,0.5215189873417722,49,30,80,69,24.0,0.4987654320987653,52,49.0,27,65,61,0.8719008264462811,80,80,76.0,79,84,0.0655737704918032,5,9,6.0,6,12,0.5742296918767507,35,41.0,31.0,72.0,0.5916398713826367,52,32,1652,1,0,16.09509005289984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,49.0,60.6,79.8,7.6,1.0,0.0,0.0,0.0
29,70,70,70,1,14.151983508870948,9.546884034617923,175,69,86,81,80.0,63,80.0,72,61,75.0,0.6506329113924051,65,55,59,67,57.0,0.6345679012345679,73,68.0,48,55,65,0.7148760330578513,68,65,65.0,69,73,0.0702576112412178,6,6,7.0,11,10,0.7198879551820728,68,65.0,47.0,71.0,0.6334405144694535,66,56,1892,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,72.2,64.8,65.6,8.0,1.0,0.0,0.0,0.0
24,77,75,80,0,15.830413711839864,10.59665973278358,190,79,55,56,53.0,73,53.0,74,82,79.0,0.5544303797468355,42,42,73,74,34.0,0.5506172839506173,62,42.0,32,69,70,0.8264462809917356,76,75,74.0,75,74,0.1030444964871194,14,8,8.0,10,14,0.6946778711484594,44,56.0,64.0,75.0,0.6463022508038585,67,32,1756,1,0,15.5478797964076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.4,68.6,76.4,10.8,1.0,0.0,0.0,0.0
24,75,75,80,1,15.894952224644102,10.085850775128716,182,81,79,75,78.0,69,67.0,80,72,80.0,0.5822784810126583,75,25,68,73,35.0,0.637037037037037,66,70.0,31,67,76,0.7975206611570248,70,75,73.0,69,64,0.1077283372365339,7,10,13.0,12,14,0.6302521008403361,58,63.0,36.0,61.0,0.6430868167202572,58,43,1851,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,60.6,71.8,71.8,11.2,1.0,0.0,0.0,0.0
24,74,72,75,0,14.978661680269909,9.105090961257083,181,74,74,56,82.0,67,75.0,72,60,63.0,0.6860759493670887,74,59,47,74,63.0,0.8049382716049382,77,81.0,69,75,76,0.5578512396694215,49,57,54.0,48,57,0.1100702576112412,9,14,11.0,8,15,0.6834733893557423,65,74.0,65.0,62.0,0.6591639871382637,75,68,1913,1,0,14.477931349010351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,68.2,74.2,53.6,11.4,0.0,0.0,0.0,1.0
24,70,68,72,1,14.403297778421797,9.680406499268877,186,83,75,77,74.0,64,71.0,62,75,78.0,0.6936708860759494,69,66,63,57,65.0,0.6148148148148148,71,70.0,58,34,68,0.2603305785123967,32,32,24.0,33,42,0.1030444964871194,14,12,10.0,7,11,0.5658263305322129,67,63.0,62.0,64.0,0.707395498392283,72,66,1744,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,72.2,56.8,39.2,10.8,0.0,1.0,0.0,0.0
24,80,78,84,1,16.811242881518265,11.38510345703214,185,78,42,58,56.0,76,48.0,76,74,76.0,0.5063291139240507,41,22,84,65,34.0,0.4987654320987653,53,47.0,28,58,68,0.8884297520661157,79,83,78.0,78,83,0.1077283372365339,11,5,12.0,14,14,0.5658263305322129,23,41.0,42.0,62.0,0.6205787781350482,59,41,1669,1,0,16.14915137690613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46.8,61.6,78.4,11.2,1.0,0.0,0.0,0.0
27,78,77,78,0,16.166885910365842,10.34177474101152,188,77,62,64,69.0,73,58.0,72,81,84.0,0.6683544303797468,58,55,79,70,48.0,0.6469135802469135,70,56.0,53,66,69,0.859504132231405,79,79,75.0,78,77,0.1217798594847775,7,13,14.0,13,15,0.6946778711484594,62,51.0,45.0,68.0,0.7877813504823152,74,67,1936,1,0,15.110323524604956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,65.0,65.6,78.4,12.4,1.0,0.0,0.0,0.0
27,76,76,76,0,15.894952224644102,10.736418414365376,185,91,84,90,65.0,76,63.0,75,90,93.0,0.7164556962025317,52,76,72,69,60.0,0.6864197530864197,74,64.0,54,62,76,0.1942148760330578,20,24,28.0,29,68,0.1170960187353629,12,14,6.0,13,15,0.6834733893557423,76,62.0,74.0,76.0,0.8585209003215435,78,64,1878,1,1,15.830304795389823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,80.4,68.8,38.2,12.0,0.0,1.0,0.0,0.0
23,73,71,78,1,15.150511887854474,8.294299608857235,175,67,72,62,77.0,67,74.0,66,41,53.0,0.6911392405063291,67,59,51,73,69.0,0.7481481481481481,75,72.0,61,70,77,0.371900826446281,43,37,35.0,30,39,0.1077283372365339,9,12,15.0,14,6,0.5462184873949579,63,73.0,55.0,66.0,0.5016077170418007,61,68,1746,1,0,14.144850341401751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65.8,71.8,37.2,11.2,0.0,0.0,0.0,1.0
24,74,72,78,1,15.123843647884687,9.90353755128617,178,78,71,74,82.0,68,81.0,81,68,68.0,0.6278481012658228,54,65,54,73,48.0,0.6864197530864197,75,64.0,44,72,75,0.731404958677686,67,71,64.0,70,72,0.1100702576112412,10,15,14.0,11,7,0.7450980392156863,65,73.0,51.0,74.0,0.6816720257234727,66,62,1935,1,0,14.0589901611226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.2,74.8,68.0,11.4,0.0,0.0,0.0,1.0
26,81,79,80,1,16.835935492889124,10.085850775128716,167,65,89,80,92.0,79,87.0,83,57,77.0,0.8227848101265823,75,74,70,79,73.0,0.8518518518518517,83,84.0,75,75,80,0.7727272727272727,65,76,71.0,70,80,0.0702576112412178,9,6,9.0,7,9,0.8795518207282913,80,80.0,69.0,83.0,0.7877813504823152,83,78,2204,2,0,15.629201900512722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.8,79.4,67.8,8.0,0.0,0.0,0.0,1.0
24,77,76,79,1,16.118095750958314,10.757924157061597,177,77,80,74,79.0,72,72.0,63,58,73.0,0.7569620253164557,71,70,64,74,66.0,0.7802469135802469,80,70.0,67,70,81,0.6446280991735538,60,60,61.0,41,59,0.1053864168618267,8,10,14.0,12,11,0.6890756302521008,74,73.0,64.0,67.0,0.6495176848874598,74,67,1972,1,1,14.145362428558853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.6,72.2,56.0,11.0,0.0,0.0,0.0,1.0
24,76,76,79,0,16.066802461833923,10.59665973278358,185,76,82,85,73.0,70,66.0,68,65,79.0,0.6962025316455697,77,55,70,74,45.0,0.7580246913580246,75,72.0,73,63,76,0.8099173553719009,70,76,75.0,72,74,0.0843091334894613,11,8,12.0,9,6,0.7198879551820728,67,65.0,44.0,65.0,0.7266881028938907,79,68,2004,1,0,15.827536155053387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75.2,69.2,71.6,9.2,1.0,0.0,0.0,0.0
23,77,76,78,1,16.012735246411598,10.59665973278358,175,70,67,56,65.0,76,74.0,73,66,64.0,0.539240506329114,52,41,51,77,38.0,0.6666666666666666,69,61.0,42,76,74,0.8388429752066116,75,76,77.0,77,80,0.072599531615925,8,12,9.0,7,5,0.7591036414565826,54,71.0,54.0,74.0,0.572347266881029,63,45,1835,1,0,15.382436231429722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,59.2,74.2,74.2,8.2,0.0,0.0,0.0,1.0
